,Pclass,Alone,Fare,Parch,Family_Size,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Survived
297,1,0,151.55,2,4,1.0,0.0,0.0,0.0,1.0,0
298,1,1,30.5,0,1,0.0,1.0,0.0,0.0,1.0,1
299,1,0,247.5208,1,2,1.0,0.0,1.0,0.0,0.0,1
300,3,1,7.75,0,1,1.0,0.0,0.0,1.0,0.0,1
301,3,0,23.25,0,3,0.0,1.0,0.0,1.0,0.0,1
302,3,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0
303,2,1,12.35,0,1,1.0,0.0,0.0,1.0,0.0,1
304,3,1,8.05,0,1,0.0,1.0,0.0,0.0,1.0,0
305,1,0,151.55,2,4,0.0,1.0,0.0,0.0,1.0,1
306,1,1,110.8833,0,1,1.0,0.0,1.0,0.0,0.0,1
307,1,0,108.9,0,2,1.0,0.0,1.0,0.0,0.0,1
308,2,0,24.0,0,2,0.0,1.0,1.0,0.0,0.0,0
309,1,1,56.9292,0,1,1.0,0.0,1.0,0.0,0.0,1
310,1,1,83.1583,0,1,1.0,0.0,1.0,0.0,0.0,1
311,1,0,262.375,2,5,1.0,0.0,1.0,0.0,0.0,1
312,2,0,26.0,1,3,1.0,0.0,0.0,0.0,1.0,0
313,3,1,7.8958,0,1,0.0,1.0,0.0,0.0,1.0,0
314,2,0,26.25,1,3,0.0,1.0,0.0,0.0,1.0,0
315,3,1,7.8542,0,1,1.0,0.0,0.0,0.0,1.0,1
316,2,0,26.0,0,2,1.0,0.0,0.0,0.0,1.0,1
317,2,1,14.0,0,1,0.0,1.0,0.0,0.0,1.0,0
318,1,0,164.8667,2,3,1.0,0.0,0.0,0.0,1.0,1
319,1,0,134.5,1,3,1.0,0.0,1.0,0.0,0.0,1
320,3,1,7.25,0,1,0.0,1.0,0.0,0.0,1.0,0
321,3,1,7.8958,0,1,0.0,1.0,0.0,0.0,1.0,0
322,2,1,12.35,0,1,1.0,0.0,0.0,1.0,0.0,1
323,2,0,29.0,1,3,1.0,0.0,0.0,0.0,1.0,1
324,3,0,69.55,2,11,0.0,1.0,0.0,0.0,1.0,0
325,1,1,135.6333,0,1,1.0,0.0,1.0,0.0,0.0,1
326,3,1,6.2375,0,1,0.0,1.0,0.0,0.0,1.0,0
327,2,1,13.0,0,1,1.0,0.0,0.0,0.0,1.0,1
328,3,0,20.525,1,3,1.0,0.0,0.0,0.0,1.0,1
329,1,0,57.9792,1,2,1.0,0.0,1.0,0.0,0.0,1
330,3,0,23.25,0,3,1.0,0.0,0.0,1.0,0.0,1
331,1,1,28.5,0,1,0.0,1.0,0.0,0.0,1.0,0
332,1,0,153.4625,1,2,0.0,1.0,0.0,0.0,1.0,0
333,3,0,18.0,0,3,0.0,1.0,0.0,0.0,1.0,0
334,1,0,133.65,0,2,1.0,0.0,0.0,0.0,1.0,1
335,3,1,7.8958,0,1,0.0,1.0,0.0,0.0,1.0,0
336,1,0,66.6,0,2,0.0,1.0,0.0,0.0,1.0,0
337,1,1,134.5,0,1,1.0,0.0,1.0,0.0,0.0,1
338,3,1,8.05,0,1,0.0,1.0,0.0,0.0,1.0,1
339,1,1,35.5,0,1,0.0,1.0,0.0,0.0,1.0,0
340,2,0,26.0,1,3,0.0,1.0,0.0,0.0,1.0,1
341,1,0,263.0,2,6,1.0,0.0,0.0,0.0,1.0,1
342,2,1,13.0,0,1,0.0,1.0,0.0,0.0,1.0,0
343,2,1,13.0,0,1,0.0,1.0,0.0,0.0,1.0,0
344,2,1,13.0,0,1,0.0,1.0,0.0,0.0,1.0,0
345,2,1,13.0,0,1,1.0,0.0,0.0,0.0,1.0,1
346,2,1,13.0,0,1,1.0,0.0,0.0,0.0,1.0,1
347,3,0,16.1,0,2,1.0,0.0,0.0,0.0,1.0,1
348,3,0,15.9,1,3,0.0,1.0,0.0,0.0,1.0,1
349,3,1,8.6625,0,1,0.0,1.0,0.0,0.0,1.0,0
350,3,1,9.225,0,1,0.0,1.0,0.0,0.0,1.0,0
351,1,1,35.0,0,1,0.0,1.0,0.0,0.0,1.0,0
352,3,0,7.2292,1,3,0.0,1.0,1.0,0.0,0.0,0
353,3,0,17.8,0,2,0.0,1.0,0.0,0.0,1.0,0
354,3,1,7.225,0,1,0.0,1.0,1.0,0.0,0.0,0
355,3,1,9.5,0,1,0.0,1.0,0.0,0.0,1.0,0
356,1,0,55.0,1,2,1.0,0.0,0.0,0.0,1.0,1
357,2,1,13.0,0,1,1.0,0.0,0.0,0.0,1.0,0
358,3,1,7.8792,0,1,1.0,0.0,0.0,1.0,0.0,1
359,3,1,7.8792,0,1,1.0,0.0,0.0,1.0,0.0,1
360,3,0,27.9,4,6,0.0,1.0,0.0,0.0,1.0,0
361,2,0,27.7208,0,2,0.0,1.0,1.0,0.0,0.0,0
362,3,0,14.4542,1,2,1.0,0.0,1.0,0.0,0.0,0
363,3,1,7.05,0,1,0.0,1.0,0.0,0.0,1.0,0
364,3,0,15.5,0,2,0.0,1.0,0.0,1.0,0.0,0
365,3,1,7.25,0,1,0.0,1.0,0.0,0.0,1.0,0
366,1,0,75.25,0,2,1.0,0.0,1.0,0.0,0.0,1
367,3,1,7.2292,0,1,1.0,0.0,1.0,0.0,0.0,1
368,3,1,7.75,0,1,1.0,0.0,0.0,1.0,0.0,1
369,1,1,69.3,0,1,1.0,0.0,1.0,0.0,0.0,1
370,1,0,55.4417,0,2,0.0,1.0,1.0,0.0,0.0,1
371,3,0,6.4958,0,2,0.0,1.0,0.0,0.0,1.0,0
372,3,1,8.05,0,1,0.0,1.0,0.0,0.0,1.0,0
373,1,1,135.6333,0,1,0.0,1.0,1.0,0.0,0.0,0
374,3,0,21.075,1,5,1.0,0.0,0.0,0.0,1.0,0
375,1,0,82.1708,0,2,1.0,0.0,1.0,0.0,0.0,1
376,3,1,7.25,0,1,1.0,0.0,0.0,0.0,1.0,1
377,1,0,211.5,2,3,0.0,1.0,1.0,0.0,0.0,0
378,3,1,4.0125,0,1,0.0,1.0,1.0,0.0,0.0,0
379,3,1,7.775,0,1,0.0,1.0,0.0,0.0,1.0,0
380,1,1,227.525,0,1,1.0,0.0,1.0,0.0,0.0,1
381,3,0,15.7417,2,3,1.0,0.0,1.0,0.0,0.0,1
382,3,1,7.925,0,1,0.0,1.0,0.0,0.0,1.0,0
383,1,0,52.0,0,2,1.0,0.0,0.0,0.0,1.0,1
384,3,1,7.8958,0,1,0.0,1.0,0.0,0.0,1.0,0
385,2,1,73.5,0,1,0.0,1.0,0.0,0.0,1.0,0
386,3,0,46.9,2,8,0.0,1.0,0.0,0.0,1.0,0
387,2,1,13.0,0,1,1.0,0.0,0.0,0.0,1.0,1
388,3,1,7.7292,0,1,0.0,1.0,0.0,1.0,0.0,0
389,2,1,12.0,0,1,1.0,0.0,1.0,0.0,0.0,1
390,1,0,120.0,2,4,0.0,1.0,0.0,0.0,1.0,1
391,3,1,7.7958,0,1,0.0,1.0,0.0,0.0,1.0,1
392,3,0,7.925,0,3,0.0,1.0,0.0,0.0,1.0,0
393,1,0,113.275,0,2,1.0,0.0,1.0,0.0,0.0,1
394,3,0,16.7,2,3,1.0,0.0,0.0,0.0,1.0,1
395,3,1,7.7958,0,1,0.0,1.0,0.0,0.0,1.0,0
396,3,1,7.8542,0,1,1.0,0.0,0.0,0.0,1.0,0
397,2,1,26.0,0,1,0.0,1.0,0.0,0.0,1.0,0
398,2,1,10.5,0,1,0.0,1.0,0.0,0.0,1.0,0
399,2,1,12.65,0,1,1.0,0.0,0.0,0.0,1.0,1
400,3,1,7.925,0,1,0.0,1.0,0.0,0.0,1.0,1
401,3,1,8.05,0,1,0.0,1.0,0.0,0.0,1.0,0
402,3,0,9.825,0,2,1.0,0.0,0.0,0.0,1.0,0
403,3,0,15.85,0,2,0.0,1.0,0.0,0.0,1.0,0
404,3,1,8.6625,0,1,1.0,0.0,0.0,0.0,1.0,0
405,2,0,21.0,0,2,0.0,1.0,0.0,0.0,1.0,0
406,3,1,7.75,0,1,0.0,1.0,0.0,0.0,1.0,0
407,2,0,18.75,1,3,0.0,1.0,0.0,0.0,1.0,1
408,3,1,7.775,0,1,0.0,1.0,0.0,0.0,1.0,0
409,3,0,25.4667,1,5,1.0,0.0,0.0,0.0,1.0,0
410,3,1,7.8958,0,1,0.0,1.0,0.0,0.0,1.0,0
411,3,1,6.8583,0,1,0.0,1.0,0.0,1.0,0.0,0
412,1,0,90.0,0,2,1.0,0.0,0.0,1.0,0.0,1
413,2,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0
414,3,1,7.925,0,1,0.0,1.0,0.0,0.0,1.0,1
415,3,1,8.05,0,1,1.0,0.0,0.0,0.0,1.0,0
416,2,0,32.5,1,3,1.0,0.0,0.0,0.0,1.0,1
417,2,0,13.0,2,3,1.0,0.0,0.0,0.0,1.0,1
418,2,1,13.0,0,1,0.0,1.0,0.0,0.0,1.0,0
419,3,0,24.15,2,3,1.0,0.0,0.0,0.0,1.0,0
420,3,1,7.8958,0,1,0.0,1.0,1.0,0.0,0.0,0
421,3,1,7.7333,0,1,0.0,1.0,0.0,1.0,0.0,0
422,3,1,7.875,0,1,0.0,1.0,0.0,0.0,1.0,0
423,3,0,14.4,1,3,1.0,0.0,0.0,0.0,1.0,0
424,3,0,20.2125,1,3,0.0,1.0,0.0,0.0,1.0,0
425,3,1,7.25,0,1,0.0,1.0,0.0,0.0,1.0,0
426,2,0,26.0,0,2,1.0,0.0,0.0,0.0,1.0,1
427,2,1,26.0,0,1,1.0,0.0,0.0,0.0,1.0,1
428,3,1,7.75,0,1,0.0,1.0,0.0,1.0,0.0,0
429,3,1,8.05,0,1,0.0,1.0,0.0,0.0,1.0,1
430,1,1,26.55,0,1,0.0,1.0,0.0,0.0,1.0,1
431,3,0,16.1,0,2,1.0,0.0,0.0,0.0,1.0,1
432,2,0,26.0,0,2,1.0,0.0,0.0,0.0,1.0,1
433,3,1,7.125,0,1,0.0,1.0,0.0,0.0,1.0,0
434,1,0,55.9,0,2,0.0,1.0,0.0,0.0,1.0,0
435,1,0,120.0,2,4,1.0,0.0,0.0,0.0,1.0,1
436,3,0,34.375,2,5,1.0,0.0,0.0,0.0,1.0,0
437,2,0,18.75,3,6,1.0,0.0,0.0,0.0,1.0,1
438,1,0,263.0,4,6,0.0,1.0,0.0,0.0,1.0,0
439,2,1,10.5,0,1,0.0,1.0,0.0,0.0,1.0,0
440,2,0,26.25,1,3,1.0,0.0,0.0,0.0,1.0,1
441,3,1,9.5,0,1,0.0,1.0,0.0,0.0,1.0,0
442,3,0,7.775,0,2,0.0,1.0,0.0,0.0,1.0,0
443,2,1,13.0,0,1,1.0,0.0,0.0,0.0,1.0,1
444,3,1,8.1125,0,1,0.0,1.0,0.0,0.0,1.0,1
445,1,0,81.8583,2,3,0.0,1.0,0.0,0.0,1.0,1
446,2,0,19.5,1,2,1.0,0.0,0.0,0.0,1.0,1
447,1,1,26.55,0,1,0.0,1.0,0.0,0.0,1.0,1
448,3,0,19.2583,1,4,1.0,0.0,1.0,0.0,0.0,1
449,1,1,30.5,0,1,0.0,1.0,0.0,0.0,1.0,1
450,2,0,27.75,2,4,0.0,1.0,0.0,0.0,1.0,0
451,3,0,19.9667,0,2,0.0,1.0,0.0,0.0,1.0,0
452,1,1,27.75,0,1,0.0,1.0,1.0,0.0,0.0,0
453,1,0,89.1042,0,2,0.0,1.0,1.0,0.0,0.0,1
454,3,1,8.05,0,1,0.0,1.0,0.0,0.0,1.0,0
455,3,1,7.8958,0,1,0.0,1.0,1.0,0.0,0.0,1
456,1,1,26.55,0,1,0.0,1.0,0.0,0.0,1.0,0
457,1,0,51.8625,0,2,1.0,0.0,0.0,0.0,1.0,1
458,2,1,10.5,0,1,1.0,0.0,0.0,0.0,1.0,1
459,3,1,7.75,0,1,0.0,1.0,0.0,1.0,0.0,0
460,1,1,26.55,0,1,0.0,1.0,0.0,0.0,1.0,1
461,3,1,8.05,0,1,0.0,1.0,0.0,0.0,1.0,0
462,1,1,38.5,0,1,0.0,1.0,0.0,0.0,1.0,0
463,2,1,13.0,0,1,0.0,1.0,0.0,0.0,1.0,0
464,3,1,8.05,0,1,0.0,1.0,0.0,0.0,1.0,0
465,3,1,7.05,0,1,0.0,1.0,0.0,0.0,1.0,0
466,2,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0
467,1,1,26.55,0,1,0.0,1.0,0.0,0.0,1.0,0
468,3,1,7.725,0,1,0.0,1.0,0.0,1.0,0.0,0
469,3,0,19.2583,1,4,1.0,0.0,1.0,0.0,0.0,1
470,3,1,7.25,0,1,0.0,1.0,0.0,0.0,1.0,0
471,3,1,8.6625,0,1,0.0,1.0,0.0,0.0,1.0,0
472,2,0,27.75,2,4,1.0,0.0,0.0,0.0,1.0,1
473,2,1,13.7917,0,1,1.0,0.0,1.0,0.0,0.0,1
474,3,1,9.8375,0,1,1.0,0.0,0.0,0.0,1.0,0
475,1,1,52.0,0,1,0.0,1.0,0.0,0.0,1.0,0
476,2,0,21.0,0,2,0.0,1.0,0.0,0.0,1.0,0
477,3,0,7.0458,0,2,0.0,1.0,0.0,0.0,1.0,0
478,3,1,7.5208,0,1,0.0,1.0,0.0,0.0,1.0,0
479,3,0,12.2875,1,2,1.0,0.0,0.0,0.0,1.0,1
480,3,0,46.9,2,8,0.0,1.0,0.0,0.0,1.0,0
481,2,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0
482,3,1,8.05,0,1,0.0,1.0,0.0,0.0,1.0,0
483,3,1,9.5875,0,1,1.0,0.0,0.0,0.0,1.0,1
484,1,0,91.0792,0,2,0.0,1.0,1.0,0.0,0.0,1
485,3,0,25.4667,1,5,1.0,0.0,0.0,0.0,1.0,0
486,1,0,90.0,0,2,1.0,0.0,0.0,0.0,1.0,1
487,1,1,29.7,0,1,0.0,1.0,1.0,0.0,0.0,0
488,3,1,8.05,0,1,0.0,1.0,0.0,0.0,1.0,0
489,3,0,15.9,1,3,0.0,1.0,0.0,0.0,1.0,1
490,3,0,19.9667,0,2,0.0,1.0,0.0,0.0,1.0,0
491,3,1,7.25,0,1,0.0,1.0,0.0,0.0,1.0,0
492,1,1,30.5,0,1,0.0,1.0,0.0,0.0,1.0,0
493,1,1,49.5042,0,1,0.0,1.0,1.0,0.0,0.0,0
494,3,1,8.05,0,1,0.0,1.0,0.0,0.0,1.0,0
495,3,1,14.4583,0,1,0.0,1.0,1.0,0.0,0.0,0
496,1,0,78.2667,0,2,1.0,0.0,1.0,0.0,0.0,1
497,3,1,15.1,0,1,0.0,1.0,0.0,0.0,1.0,0
498,1,0,151.55,2,4,1.0,0.0,0.0,0.0,1.0,0
499,3,1,7.7958,0,1,0.0,1.0,0.0,0.0,1.0,0
500,3,1,8.6625,0,1,0.0,1.0,0.0,0.0,1.0,0
501,3,1,7.75,0,1,1.0,0.0,0.0,1.0,0.0,0
502,3,1,7.6292,0,1,1.0,0.0,0.0,1.0,0.0,0
503,3,1,9.5875,0,1,1.0,0.0,0.0,0.0,1.0,0
504,1,1,86.5,0,1,1.0,0.0,0.0,0.0,1.0,1
505,1,0,108.9,0,2,0.0,1.0,1.0,0.0,0.0,0
506,2,0,26.0,2,3,1.0,0.0,0.0,0.0,1.0,1
507,1,1,26.55,0,1,0.0,1.0,0.0,0.0,1.0,1
508,3,1,22.525,0,1,0.0,1.0,0.0,0.0,1.0,0
509,3,1,56.4958,0,1,0.0,1.0,0.0,0.0,1.0,1
510,3,1,7.75,0,1,0.0,1.0,0.0,1.0,0.0,1
511,3,1,8.05,0,1,0.0,1.0,0.0,0.0,1.0,0
512,1,1,26.2875,0,1,0.0,1.0,0.0,0.0,1.0,1
513,1,0,59.4,0,2,1.0,0.0,1.0,0.0,0.0,1
514,3,1,7.4958,0,1,0.0,1.0,0.0,0.0,1.0,0
515,1,1,34.0208,0,1,0.0,1.0,0.0,0.0,1.0,0
516,2,1,10.5,0,1,1.0,0.0,0.0,0.0,1.0,1
517,3,1,24.15,0,1,0.0,1.0,0.0,1.0,0.0,0
518,2,0,26.0,0,2,1.0,0.0,0.0,0.0,1.0,1
519,3,1,7.8958,0,1,0.0,1.0,0.0,0.0,1.0,0
520,1,1,93.5,0,1,1.0,0.0,0.0,0.0,1.0,1
521,3,1,7.8958,0,1,0.0,1.0,0.0,0.0,1.0,0
522,3,1,7.225,0,1,0.0,1.0,1.0,0.0,0.0,0
523,1,0,57.9792,1,2,1.0,0.0,1.0,0.0,0.0,1
524,3,1,7.2292,0,1,0.0,1.0,1.0,0.0,0.0,0
525,3,1,7.75,0,1,0.0,1.0,0.0,1.0,0.0,0
526,2,1,10.5,0,1,1.0,0.0,0.0,0.0,1.0,1
527,1,1,221.7792,0,1,0.0,1.0,0.0,0.0,1.0,0
528,3,1,7.925,0,1,0.0,1.0,0.0,0.0,1.0,0
529,2,0,11.5,1,4,0.0,1.0,0.0,0.0,1.0,0
530,2,0,26.0,1,3,1.0,0.0,0.0,0.0,1.0,1
531,3,1,7.2292,0,1,0.0,1.0,1.0,0.0,0.0,0
532,3,0,7.2292,1,3,0.0,1.0,1.0,0.0,0.0,0
533,3,0,22.3583,2,3,1.0,0.0,1.0,0.0,0.0,1
534,3,1,8.6625,0,1,1.0,0.0,0.0,0.0,1.0,0
535,2,0,26.25,2,3,1.0,0.0,0.0,0.0,1.0,1
536,1,1,26.55,0,1,0.0,1.0,0.0,0.0,1.0,0
537,1,1,106.425,0,1,1.0,0.0,1.0,0.0,0.0,1
538,3,1,14.5,0,1,0.0,1.0,0.0,0.0,1.0,0
539,1,0,49.5,2,3,1.0,0.0,1.0,0.0,0.0,1
540,1,0,71.0,2,3,1.0,0.0,0.0,0.0,1.0,1
541,3,0,31.275,2,7,1.0,0.0,0.0,0.0,1.0,0
542,3,0,31.275,2,7,1.0,0.0,0.0,0.0,1.0,0
543,2,0,26.0,0,2,0.0,1.0,0.0,0.0,1.0,1
544,1,0,106.425,0,2,0.0,1.0,1.0,0.0,0.0,0
545,1,1,26.0,0,1,0.0,1.0,0.0,0.0,1.0,0
546,2,0,26.0,0,2,1.0,0.0,0.0,0.0,1.0,1
547,2,1,13.8625,0,1,0.0,1.0,1.0,0.0,0.0,1
548,3,0,20.525,1,3,0.0,1.0,0.0,0.0,1.0,0
549,2,0,36.75,1,3,0.0,1.0,0.0,0.0,1.0,1
550,1,0,110.8833,2,3,0.0,1.0,1.0,0.0,0.0,1
551,2,1,26.0,0,1,0.0,1.0,0.0,0.0,1.0,0
552,3,1,7.8292,0,1,0.0,1.0,0.0,1.0,0.0,0
553,3,1,7.225,0,1,0.0,1.0,1.0,0.0,0.0,1
554,3,1,7.775,0,1,1.0,0.0,0.0,0.0,1.0,1
555,1,1,26.55,0,1,0.0,1.0,0.0,0.0,1.0,0
556,1,0,39.6,0,2,1.0,0.0,1.0,0.0,0.0,1
557,1,1,227.525,0,1,0.0,1.0,1.0,0.0,0.0,0
558,1,0,79.65,1,3,1.0,0.0,0.0,0.0,1.0,1
559,3,0,17.4,0,2,1.0,0.0,0.0,0.0,1.0,1
560,3,1,7.75,0,1,0.0,1.0,0.0,1.0,0.0,0
561,3,1,7.8958,0,1,0.0,1.0,0.0,0.0,1.0,0
562,2,1,13.5,0,1,0.0,1.0,0.0,0.0,1.0,0
563,3,1,8.05,0,1,0.0,1.0,0.0,0.0,1.0,0
564,3,1,8.05,0,1,1.0,0.0,0.0,0.0,1.0,0
565,3,0,24.15,0,3,0.0,1.0,0.0,0.0,1.0,0
566,3,1,7.8958,0,1,0.0,1.0,0.0,0.0,1.0,0
567,3,0,21.075,4,5,1.0,0.0,0.0,0.0,1.0,0
568,3,1,7.2292,0,1,0.0,1.0,1.0,0.0,0.0,0
569,3,1,7.8542,0,1,0.0,1.0,0.0,0.0,1.0,1
570,2,1,10.5,0,1,0.0,1.0,0.0,0.0,1.0,1
571,1,0,51.4792,0,3,1.0,0.0,0.0,0.0,1.0,1
572,1,1,26.3875,0,1,0.0,1.0,0.0,0.0,1.0,1
573,3,1,7.75,0,1,1.0,0.0,0.0,1.0,0.0,1
574,3,1,8.05,0,1,0.0,1.0,0.0,0.0,1.0,0
575,3,1,14.5,0,1,0.0,1.0,0.0,0.0,1.0,0
576,2,1,13.0,0,1,1.0,0.0,0.0,0.0,1.0,1
577,1,0,55.9,0,2,1.0,0.0,0.0,0.0,1.0,1
578,3,0,14.4583,0,2,1.0,0.0,1.0,0.0,0.0,0
579,3,1,7.925,0,1,0.0,1.0,0.0,0.0,1.0,1
580,2,0,30.0,1,3,1.0,0.0,0.0,0.0,1.0,1
581,1,0,110.8833,1,3,1.0,0.0,1.0,0.0,0.0,1
582,2,1,26.0,0,1,0.0,1.0,0.0,0.0,1.0,0
583,1,1,40.125,0,1,0.0,1.0,1.0,0.0,0.0,0
584,3,1,8.7125,0,1,0.0,1.0,1.0,0.0,0.0,0
585,1,0,79.65,2,3,1.0,0.0,0.0,0.0,1.0,1
586,2,1,15.0,0,1,0.0,1.0,0.0,0.0,1.0,0
587,1,0,79.2,1,3,0.0,1.0,1.0,0.0,0.0,1
588,3,1,8.05,0,1,0.0,1.0,0.0,0.0,1.0,0
589,3,1,8.05,0,1,0.0,1.0,0.0,0.0,1.0,0
590,3,1,7.125,0,1,0.0,1.0,0.0,0.0,1.0,0
591,1,0,78.2667,0,2,1.0,0.0,1.0,0.0,0.0,1
592,3,1,7.25,0,1,0.0,1.0,0.0,0.0,1.0,0
593,3,0,7.75,2,3,1.0,0.0,0.0,1.0,0.0,0
